WKT,name,description
"POLYGON ((106.7778906 -6.3616962, 106.7682775 -6.3562369, 106.7531713 -6.3562369, 106.7463049 -6.3671555, 106.7449316 -6.3821683, 106.7360052 -6.4094632, 106.7469915 -6.4190161, 106.7531713 -6.4435798, 106.7772039 -6.453132, 106.8012365 -6.46746, 106.829389 -6.4681422, 106.8493017 -6.4749649, 106.862348 -6.4544966, 106.883634 -6.4394859, 106.8973669 -6.4265218, 106.8987402 -6.3917217, 106.881574 -6.3855803, 106.8307623 -6.3739796, 106.7778906 -6.3616962))",Depok City,
